"user_id","school","startdate","enddate","degree_raw","field_raw"
341651932,"Gakushuin University",,,"Bachelor’s Degree","Economics"
279109188,"Université Pierre et Marie Curie (Paris VI)","2008-01-01","2009-01-01","Master","Mathématiques de la Modélisation"
166189952,"Universiteit Antwerpen","1987-01-01","1992-01-31","licentiaat","Politieke & Sociale Wetenschappen - Bedrijfsbeheer"
507692554,"Collège Montmorency","2014-01-01","2016-01-01","Diplôme d'études collégiales","Sciences de la nature"
629781884,"Southeast Kentucky Community and Technical College","2009-01-01","2009-01-31","Heavy Equipment Operation","Heavy Equipment 101"
127346655,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidhyalaya","2015-01-01","2018-01-01","BCA","Computer/Information Technology Administration and Management"
392701473,"Krishnamurthy Institute of Management",,,"krishnamurthy","Civil Engineering"
445784161,"University of West Florida","1998-01-01","2001-01-31",,
403628581,"Himachal Pradesh University","2002-01-01","2005-01-01","B.Sc","Chemistry,Zoology,Botany"
225031294,"Coding campus","2015-01-01","2015-01-31","Javascript, AngularJS",
692718354,"Carrington College California-San Jose","2012-01-01","2013-01-01","Associate's Degree","Billing and Coding"
2003186828,"Dumlupinar University","1997-01-01","2001-01-01","Management",
235877677,"Chettinad college of engineering and technology","2013-01-01","2017-01-31",,
601623281,"Youngstown State University","1993-01-01","2001-01-31","Bachelor's degree","Elementary Education and Teaching"
529072260,"Brightwood college","2015-01-01","2016-01-01","Associate's degree","Computer Support Specialist"
404765617,"Park view school",,,"BSc Pharmacology",
21234930,"Novi High School","2007-01-01","2010-01-31","High School Degree",
170205057,"Richard Stockton College of New Jersey",,,"Bachelor of Science (B.S.)",
420825894,"University of Wisconsin-Green Bay","2002-01-01","2005-01-31","Bachelor's Degree","Nursing Science"
924674850,"Kolding Realskole","1983-01-01","1992-01-01",,
140633953,"Indraprastha Institute of Information Technology, Delhi","2017-01-01","2021-01-31","Bachelor of Technology (BTech) with Honors","Computer Science and Social Sciences"
33938775,"Technische Universität Kaiserslautern","2007-01-01",,"Promotion (Dr. rer. nat.)","Biologie/biologische Wissenschaften, allgemein"
985986156,"U.F.R. de Droit et de Science Politique","2021-01-01","2022-01-01","L1","Droit"
821528188,"The Institute of Chartered Accountants of India",,,"Chartered Accountant","Commerce"
845114051,"Allen High School","2004-01-01","2008-01-31",,
473217552,"University of Tours","2015-01-01","2016-01-01","University degree","Training of personnel applying procedures in animal experimentation"
670245336,"Cibit Academy","2013-01-01","2013-01-01","Business IT-strategie & informatieplanning",
1014934408,"Southern New Hampshire University","2022-01-01","2024-01-31","Associate's degree",
420825894,"University of Wisconsin-Green Bay","1991-01-01","1995-01-31","Bachelor's degree","Social Work"
438564147,"The University of Sheffield","2016-01-01","2021-01-31","Bioengineering and Biomedical Engineering",
606390855,"Inside campus","2020-01-01","2022-01-01","Brecet de technicien supérieur","Commerce-Management"
286296951,"St Bernards Convent","1977-01-01","1981-01-01",,
111488420,"Aix-Marseille Graduate School of Management - IAE","2004-01-01","2005-01-01","Master's degree","Auditing"
220793442,"Barnum","2003-01-01","2009-01-01","Secundair onderwijs","Latijn-wiskunde"
976230198,"Universidad Nacional Autónoma de México","2014-01-01","2019-01-01","Química Farmacéutica Biológica",
186445391,"Rose State College",,,"Associate's degree","Business/Managerial Economics"
78284966,"湖南工业大学",,,"大专","Business English"
1008198953,"Texas A&M University - Mays Business School","2019-01-01","2022-01-01","Bachelor of Business Administration - BBA","Marketing"
205413398,"Université Paul Sabatier Toulouse III",,,"Licence","Science et technologie aéronautique / aérospatiale / aviation, général"
637623791,"Brest Business School","2015-01-01","2019-01-01","Programme Grande Ecole - Master Responsable Marketing","Diplôme obtenu"
974317737,"ZHAW Angewandte Linguistik","2019-01-01","2022-01-31","Bachelor of Arts - BA","Langues appliquées"
144695256,"Liberty University","2005-01-01","2010-01-31","Bachelor's degree","Mathematics"
122735403,"ITQ","2010-01-01","2014-01-01","Bachelor’s Degree","Mechanical Engineering"
47545226,"Lehigh University","1993-01-01","1997-01-31","BA","International Relations"
619443266,"Auburn University","2011-01-01","2012-01-31","Master of Education (MEd)","Adult Education"
26994420,"Old Dominion University Graduate School","2016-01-01","2018-01-31","Master of Engineering Management","Engineering/Industrial Management"
924674850,"IBC International Business College","1992-01-01","1995-01-01","The Higher Commercial Examination (hhx)",
141958341,"Proativa","2007-01-01","2008-01-01","Leadership",
1011633285,"Govinda Dasa College, Surathkal- 575014","2015-01-01","2017-01-31","PreUniversity College","Business/Commerce, General"
342777099,"Al-Azhar University",,,"Bachelor of Engineering (B.Eng.)","Electromechanical Engineering"
567345695,"Jijamata Jr College, Dnyneshwarnagar, Newasa.",,,"M.Sc Agri","Animal Husbandry and Dairy Technology"
144917910,"Faculdades Integradas Santa Cruz de Curitiba","2011-01-01","2015-01-01","Bacharelado em Direito",
660372590,"Liceo Scientifico","2006-01-01","2011-01-01","Diploma",
250639260,"Michigan State University",,,"BS","Computer Science"
541852890,"siddharth institutue of engg & technology",,,,
19826903,"Beijing No.4 High School","2007-01-01","2010-01-31",,
243736551,"Technische Universität München","2020-01-01","2022-01-01","Master of Science - MS","Bauingenieur"
2043355762,"Institute of Business Administration","2021-01-01","2025-01-01","Bachelor of Science - BS","Accounting and Finance"
224137212,"Yale University","1995-01-01","1998-01-31","Master of Architecture - MArch",
1015392527,"Poornaprajna College, Udupi - 576102","2012-01-01","2014-01-01","Statistics","96.5%"
972115809,"Emile Zola High School","2009-01-01","2012-01-01","French Baccalauréat Scientist, Maths",
238866489,"Universidad de Sevilla","1984-01-01","1989-01-31","Licenciado en Ciencias Económicas y Empresariales","Economics and Management"
563743518,"New Mexico State University","1999-01-01","2002-01-31","Associates","High purity & waste water"
134428770,"The University of Texas at San Antonio","1997-01-01","2002-01-31","BA",
508231907,"University of Wisconsin-La Crosse","2011-01-01","2013-01-31","Bachelor's Degree","Interpersonal Communication"
115919011,"Viswajyothi CMI Public school, Angamaly","2014-01-01","2016-01-01",,
875783240,"The George Washington University School of Medicine and Health Sciences","2015-01-01","2018-01-01","Physical Therapy/Therapist",
155787045,"Daemen College","2018-01-01","2022-01-01","Bachelor's degree","Health/Health Care Administration/Management"
446328177,"Università degli Studi di Milano",,,"Italian Studies",
63300386,"University of Maryland University College",,,"Bachelor's degree","Management Information Systems, General"
439245757,"University of Kansas Medical Center",,,"Doctor of Philosophy (Ph.D.)","Physical Therapy/Therapist"
97455751,"Akademi laut malaysia","2017-01-01","2017-01-01","Maritime Studies",
53887753,"Eastern Florida State College","1999-01-01","2000-01-31","AA",
523054584,"SVKM's Narsee Monjee Institute of Management Studies (NMIMS)","2013-01-01","2018-01-01","Master of Business Administration (M.B.A.)","Finance, General"
563103206,"Al-Burhan","2022-01-01","2023-01-01","One Year Ilm E Deen Course","Religion/Religious Studies"
50811183,"Universidad de Palermo","2017-01-01","2020-01-01","Licenciatura","Management - Dirección de Empresas"
1010382226,"St. Olaf College","2019-01-01","2023-01-31","Bachelor's degree","Economics, Environmental Studies, French"
77028091,"Institute of Management Technology, Ghaziabad","2002-01-01","2005-01-01","M.B.A","Major in Operations and Project Mgmt."
356542261,"Daytona State College",,,"Associate of Arts - AA","Art/Art Studies, General"
476624838,"Universidad de Navarra","2017-01-01","2022-01-01","Doble Grado de Biología y Ciencias Ambientales","Botánica / Biotecnología vegetal"
2007125436,"Modern High School For Girls","2001-01-01","2017-01-01","humanities","Mass Communication/Media Studies"
684165615,"Golden Valley High School",,,,
67347412,"Trident Technical College","1993-01-01","1998-01-31","Associate of Science (AS)","Registered Nursing/Registered Nurse"
484599078,"St. Francis Xavier University","2004-01-01","2009-01-31","Bachelor of Arts (BA)","French/History"
620419675,"University of Allahabad",,,"senior diploma in hindustani classical",
22718713,"Concordia University Irvine","2016-01-01","2020-01-31","Working to earn a Bachelors Degree","Liberal Arts: Elementary Education"
514835869,"Queen's University","1990-01-01","1994-01-01","Bachelor of Science (BS)","Chemical Physics"
2000889802,"Kannur University",,,"Bachelor of Technology - BTech","Information Technology"
8904119,"Pontificia Universidad Javeriana","2005-01-01","2005-01-01","Congress",
368080771,"Cabrillo College","2012-01-01","2016-01-31",,
519366857,"University of Nebraska at Omaha","2000-01-01","2005-01-01","Bachelor's of Social Work",
116719696,"Petoskey High School","2000-01-01","2004-01-01",,
499068590,"Fresno Pacific University","2013-01-01","2014-01-01","Master of Arts - MA","School Library and Information Technology"
399451909,"R.E.T.S Technical Electronic","1978-01-01","1981-01-31","Grad.","RF-Radio-TV-Digital"
34816611,"St. Petersburg College","2020-01-01",,"Bachelor of Applied Science - BASc","Project Management"
260694987,"Laurel High School",,,,
1009283025,"CapKelenn | Sales & Retail Coaching","2020-01-01","2021-01-01","Retail Coach","Coaching"
352904067,"DAV Public School, Dhanbad","2012-01-01","2016-01-01",,
296395621,"California State University, Fullerton","1985-01-01","1989-01-31","Bachelor of Arts - BA","Business Administration and Management, General"
415402663,"Pierce College at Fort Steilacoom","2007-01-01","2008-01-31","Associate’s Degree","General Studies"
433977787,"Koning willem 1 college","2011-01-01","2014-01-01","Applicatie ontwikkelaar","Informatica"
391605279,"Université de Rennes 1","2020-01-01","2021-01-01","Master 1 (M1)","Droit public"
710845720,"companhia das asas","2022-01-01","2022-01-01","curso tecnico","Aviação"
420825894,"Concordia University-Wisconsin","2012-01-01","2014-01-31","Master's Degree","Family Nurse Practitioner"
1018837098,"California State University, Long Beach","2019-01-01","2019-01-31","Medical/Clinical Assistant",
1052083776,"Universidad de Guadalajara","1984-01-01","1989-01-01","Ingeniero Electricista Industrial","Ingeniería eléctrica y electrónica"
499068590,"Madera County Office of Education","2015-01-01","2016-01-01","Bridges to Leadership Preliminary Administrative Services Credential","Educational Leadership and Administration, General"
463767864,"Columbus State Community College",,,"Associates of Science","(Pre-Public Health Pathway to The Ohio State University)"
294669790,"South Plantation High School","1979-01-01","1982-01-31","High School","High School/Secondary Diplomas and Certificates"
632774463,"Indian Institute of Technology, Bombay",,,"Master of Technology",
226566713,"Universidad Carlos III de Madrid","2009-01-01","2014-01-01","Grado en Periodismo","Estudios sobre comunicación y medios"
375271525,"HTS Carel de Wet","1992-01-01","1996-01-01","matric","Matric"
838829317,"Texas Southern University—Thurgood Marshall School of Law","1981-01-01","1985-01-01","Bachelors Degree","Business Administration and Management, General"
243822007,"Faculdade Pitagoras","2016-01-01","2019-01-01","Ensino superior","Administração de Empresas"
303585242,"Central Michigan University","2007-01-01","2012-01-31","Bachelor of Science (BS)","Creative Writing"
206289293,"Tilburg University","2008-01-01","2011-01-31","Bachelor of Laws - LLB","International and European Law"
200690902,"Estácio","2021-01-01","2023-01-31","Superior de Tecnologia em Marketing","Marketing"
647554711,"University of Minnesota",,,"Master of Social Work - MSW",
652621776,"Università degli Studi di Brescia","2003-01-01","2006-01-01","Ph.D Mechanical Engineering",
379876339,"Universidad Pontificia Comillas","2018-01-01","2019-01-01","International exchange","International Relations"
662540169,"University of California, Santa Barbara","2005-01-01","2009-01-31","Bachelor's degree","Psychology and anthropology"
306379984,"Auckland Institute of Studies (AIS)","2012-01-01","2012-01-01","PGDBA","Business, Management, Marketing, and Related Support Services"
52277342,"Ipssar",,,,
645754051,"Georgia Institute of Technology","1993-01-01","2000-01-31","Doctor of Philosophy (PhD)","Electrical Engineering"
321865992,"University of California, Berkeley","2002-01-01","2007-01-01","Doctor of Philosophy (Ph.D.)","Physical Chemistry"
842916968,"Lincoln High School","2001-01-01","2003-01-31","High School",
667852732,"Malone University","1998-01-01","1999-01-31",,
285377781,"Universidad Autónoma de Nuevo León","2009-01-01","2013-01-01","Bachelor of Business Administration (B.B.A.)","administracion"
518831050,"Stevenson University","2016-01-01","2018-01-31","Master's degree","Communication, General"
103087212,"Visvesvaraya Technological University","2006-01-01","2010-01-01","Bachelor of Engineering",
58876752,"Tallahassee Community College","1984-01-01","1987-01-31","Associate's Degree","Business"
443171315,"Trailhead by Salesforce",,,"Salesforce Certified Platform Developer",
519366857,"Bellevue University","2014-01-01","2016-01-01","Master's degree","Human Services, General"
692718354,"University of San Jose-Recoletos","1992-01-01","1996-01-01","Bachelor of Arts (B.A.)","Library Science"
62611358,"University of Phoenix","2005-01-01","2010-01-01","Bachelor of Business Administration - BBA","Business Administration"
56055020,"Capella University","2020-01-01","2021-01-01","Master of Business Administration - MBA","Business Administration and Management, General"
499068590,"University of Utah","2018-01-01","2019-01-01","Executive Leadership Certificate","Business Administration and Management, General"
288548657,"La Chaux-de-Fonds","1978-01-01","1996-01-01","CFC Dessinateur en bâtiments","Direction des travaux"
539118302,"Lycée Romain Rolland","2017-01-01","2020-01-01","Bac ES","Economique et Social"
27257991,"Assumption University","2006-01-01","2009-01-01","Bachelor's degree","Business Administration, Major in Marketing"
618614699,"Jawaharlal Nehru Technological University","2005-01-01","2009-01-31","Bachelor of Technology - BTech","Information Technology"
27844786,"Mittuniversitetet / Mid Sweden University","2009-01-01","2014-01-01","Civilingenjör","Industriell ekonomi"
140625470,"UT Permian Basin","2020-01-01","2022-01-31","Bachelor's degree","Computer Science"
972476290,"FOM Hochschule für Oekonomie & Management","2020-01-01","2024-01-31",,
88368294,"Lycee agricole de cognin","2015-01-01",,"Bac pro Service à la personne et aux territoires","Social / Santé"
164657792,"Harford Community College","2019-01-01","2021-01-31","Certificate","Cyber Defense"
512228197,"University of Maryland Global Campus","2019-01-01","2022-01-31","Master of Computer Applications - MCA","Cybersecurity"
464170304,"Stockholm School of Economics","2013-01-01","2013-01-01",,
463560298,"Ecole préparatoire - Camille Guérin à Poitiers","1984-01-01","1986-01-31","Mathématiques supérieures et spéciales",
566868738,"Centro Universitário Claretiano","2008-01-01","2012-01-01","Bacharelado em Pedagogia",
234908482,"West Bengal University of Technology","2002-01-01","2006-01-01","Bachelor of Technology (B.Tech.)","Electronics and Communication"
99877246,"St. Joseph's Collegiate Institute","1998-01-01","2002-01-01","High School Diploma",
252757556,"Air force school","2004-01-01","2015-01-01",,
217409482,"Ithaca College","2008-01-01","2012-01-31","Bachelor's degree","Sports Management"
320962003,"Università degli studi di Palermo",,,"Laurea triennale","Economia e Finanza. Curriculum: economico finanziario"
182582828,"Universidade Federal da Grande Dourados","2017-01-01","2021-01-31","Bacharelado","Relações Internacionais"
8904119,"Universidad Manuela Beltrán","2012-01-01","2012-01-01","Course",
618614699,"International Institute of Information Technology","2009-01-01","2011-01-31","Master of Technology - MTech","Computer Software Engineering"
532257235,"State University of New York College at Buffalo","2003-01-01","2005-01-01","Bachelor of Science - BS","Business Administration and Management, General"
2003978550,"Northeastern University","2019-01-01","2023-01-01","Bachelor of Business Administration - BBA","Marketing"
380268833,"College of Chinese Language and Culture, Jinan University, Mainland China","2003-01-01","2004-01-01","Preparatory Programme","Mandarin and English language, Physical, Chemistry and Biology"
670245336,"Quint Academy","2018-01-01","2018-01-01","Leading SAFe",
591617037,"Parsippany High School",,,"High School Diploma",
515657218,"University of Montréal","2018-01-01","2021-01-01","Undergraduate degree","International Studies"
47545226,"Arizona State University","1998-01-01",,"Supply Chain Management Certificate","Logistics, Materials, and Supply Chain Management"
158592749,"South Texas College","2003-01-01","2005-01-01","Associate’s Degree","Health and Human Services"
646152466,"National Payroll Institute",,,"Certified Payroll Manager",
27257991,"Chulalongkorn University","2012-01-01","2015-01-01","Master of Business Administration (M.B.A.)","English program"
298390934,"Lyceum of the Philippines University","2010-01-01","2012-01-01","Bachelor of Science (BS)","Information Technology"
639663779,"Purdue University","1988-01-01","1992-01-31","Bachelor of Science in Construction Engineering and Management","Construction Management"
120421494,"Treasure Valley Community College",,,"Associate of Arts (AA)","Elementary Education and Teaching"
75987513,"Texas A&M University","1995-01-01","1999-01-01","BS","Psychology/Business"
473217552,"University of Tours","2018-01-01","2018-01-01","University Certificate ""Entrepreneurship, Innovation and Strategy”",
670245336,"Open Universiteit Nederland","2008-01-01","2009-01-01","CMC","Implementation and Change Management"
2024616281,"Florida International University","2014-01-01","2018-01-01","Bachelor's degree","Psychology"
167165612,"RMIT University",,,"Bachelor of Architecture (B.Arch.)",
275517712,"Monroe County Community College",,,,
620419675,"Carmel Convent School - New Delhi",,,,
642019957,"lycée victor hugo Paris 19 ème",,,"Baccalauréat","Science technologie du management et de la gestion"
140625470,"Midland College","2019-01-01","2020-01-31","Transfer","General Studies"
2005328566,"Bangalore University","2005-01-01","2009-01-31","Bachelor's degree","Mathematics"
330474570,"Community College of Rhode Island","2014-01-01","2017-01-01",,
138386334,"Istituto tecnico commerciale Vittorio Emanuele II Bergamo","1985-01-01","1990-01-01","Ragioniere","Contabilità e gestione aziendale"
406831008,"St. Xavier's College","2000-01-01","2003-01-01","Bachelors of Commerce (Honours)","Accounting"
837816018,"Centennial High School","2005-01-01","2009-01-01",,
517349658,"Indian Institute of Management, Kozhikode","2022-01-01","2024-01-01","Master of Business Administration - MBA",
927173548,"Chapman University","2019-01-01","2023-01-31",,
709069998,"St Catherine's British School, Athens, Greece","2016-01-01","2021-01-01","International Baccalaureate","IB: 43/45"
458609708,"The Ohio State University",,,,
90939273,"Stony Brook University","1986-01-01","1990-01-01","Bachelor's degree","Theater"
343902949,"King Saud University College of Business Administration","2018-01-01","2020-01-01","Master's degree","Administration"
326548294,"Faculty of Commerce Ain Shams University","2016-01-01","2020-01-01","Bachelor's degree","Accounting"
327580386,"The University of Toledo","1986-01-01","1991-01-31",,
285497625,"Indian Institute of Technology, Madras, INDIA","2005-01-01","2011-01-31","Ph. D.","ORGANIC CHEMISTRY"
747040478,"Visvesvaraya Technological University","2018-01-01","2020-01-01","Master of Business Administration - MBA","Accounting and Finance"
372711639,"SHRI RAMSWAROOP MEMORIAL UNIVERSITY","2015-01-01","2019-01-01","Bachelor of Technology","Computer Science and Engineering"
145151347,"Dutchess Community College","2014-01-01","2015-01-31",,
154089916,"University of Nebraska-Lincoln","2021-01-01","2025-01-31","Bachelor of Landscape Architecture","Landscape Architecture"
103087212,"North Carolina State University","2013-01-01","2014-01-01","Masters",
428382430,"University of East Anglia","1983-01-01","1986-01-01","LLB Hons","Law"
593126379,"Sapienza University of Rome","2010-01-01","2014-01-01","Bachelor of Science - BS in Aerospace Engineering",
68571934,"University of Georgia - Franklin College of Arts and Sciences","2000-01-01","2002-01-31","Master’s Degree","Geography"
2007316899,"University of Wisconsin-La Crosse","2004-01-01","2008-01-01","Bachelor's degree","Nuclear Medical Technology/Technologist"
837816018,"University of Minnesota-Duluth","2009-01-01","2014-01-01","Bachelor of Business Administration (B.B.A.)","Health/Health Care Administration/Management"
289043088,"Arizona State University",,,"W.P. Carey School of Business",
539710006,"Ohlone College",,,,
192222392,"University of Washington","2022-01-01","2026-01-31","Doctor of Pharmacy - PharmD","Pharmacy"
623776913,"The Bryn Mawr School",,,,
27844786,"Hogeschool van Amsterdam","2011-01-01","2012-01-01","ICT management",
2010648039,"Tennessee Technological University","2013-01-01","2017-01-31","Bachelor's degree","Psychology"
490219411,"University of Ottawa",,,"Bachelor of Arts","French Language and Literature"
961559290,"University of California, Berkeley","2021-01-01","2025-01-31","Bachelor's degree","Economics"
557478112,"Sri Krishnadevaraya University","2006-01-01","2010-01-01","Bachelor of Technology (B.Tech.)","Computer Science"
218809934,"University of Lausanne - UNIL","2008-01-01","2011-01-01","Bachelor's degree","Sciences de l'environnement, spécialisation en géographie physique"
1052083776,"Michigan State University",,,"Certificacion en Lean Manufacturing Program","Michigan Engineering Professional Education"
349801364,"Sierra College","2005-01-01","2008-01-31","Criminal Justice/Police Science",
246898677,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECHNOLOGY, Gujarat",,,"Bachelor of Engineering - BE","Information Technology"
16620582,"narasaraopeta engg. college","2010-01-01","2014-01-01","Bachelor’s Degree","Information Technology"
181663821,"G.H. Raisoni Societys, College of Engineering and Management,Pune","2013-01-01","2016-01-31","Bachelor's degree","Computer Engineering"
670245336,"Capgemini Academy",,,"LEAN",
388907148,"San Beda College Alabang","2019-01-01","2019-01-01","Certificate in Compensation Management",
52324144,"Università degli Studi dell'Aquila","2016-01-01","2017-01-01","Corso di Master Universitario di 2° livello-CMU2 in neuroradiologia interventistica endovascolare",
60412774,"TECNOLOGICO DE ESTUDIOS SUPERIORES DE CUAUTITLAN IZCALLI","2005-01-01","2010-01-01","Licenciatura","Contabilidad"
149613800,"Deltion College","2010-01-01","2012-01-01","Verkoopspecialist niv 3","Detail- en groothandel"
924674850,"Aarhus University","1997-01-01","2001-01-01","HD","Marketing"
356542261,"Daytona State College",,,"Associate of Arts and Sciences (A.A.S.)","Registered Nursing/Registered Nurse"
664812024,"ESPM","2000-01-01","2004-01-01","Bachelor of Business Administration (BBA)",
73141155,"Alfatraining Bildungszentrum","2020-01-01","2021-01-01","further education","SAP S/4HANA Power User (FI/CO)"
848525856,"OFPPT","2014-01-01","2015-01-01","spécialisation","Electricité bâtiment"
6327198,"Liberty University","2018-01-01","2019-01-31","Master of Arts - MA","Human Services Counseling focused in Addictions and Recovery"
75889457,"Excelsior College","2015-01-01","2017-01-31","Bachelor's degree","Liberal Arts and Sciences/Liberal Studies"
317608498,"Liceo Classico P. Galluppi, Tropea","2012-01-01","2017-01-01","Diploma superiore","Diploma classico"
62967940,"SD Yasporbi I","2000-01-01","2006-01-31",,
462732499,"Universidade José do Rosário Vellano","2007-01-01","2011-01-31","Engenheiro Agrônomo","Agronomia"
112744310,"University of Tasmania","2020-01-01",,"Bachelor of Nursing Specialty","Professional Honours in Anaesthetics and Recovery"
200690902,"Anhanguera Educacional","2016-01-01","2018-01-31","Superior de Tecnologia em Processos Gerenciais","Processos Gerenciais"
1053142960,"Carmel High School","2018-01-01","2022-01-31","Distinguished Graduate",
149613800,"Deltion College","2010-01-01","2016-01-01","Filliamanager niv 4","Detail- en groothandel"
8904119,"University of Rome Tor Vergata","2021-01-01","2021-01-01","Course",
975599187,"Leuphana University of Lüneburg","1990-01-01","1995-01-01","Dipl.Kauffrau","Business Administration"
150449216,"Victoria University of Wellington","2018-01-01","2019-01-01","Master of Professional Business Analysis",
606390855,"Lycée auguste pavie","2018-01-01","2019-01-01","Baccalauréat sciences et technologies du management et de la gestion","Marketing"
632774463,"Michigan State University",,,"PhD",
84968422,"Jawaharlal Nehru Technological University","2008-01-01","2012-01-31","Bachelor's degree","Information Technology"
52247986,"Purdue University",,,"BSAAE","Aerospace, Aeronautical and Astronautical Engineering"
677823177,"University of Delhi","2011-01-01","2014-01-01","Bachelor of Science (B.Sc.)",
94743410,"The University of Sheffield",,,"Bachelor's Degree","History and Politics"
182346353,"Nevada State College","2008-01-01","2010-01-31","Bachelor of Science (BS)","Education/Teaching of Individuals with Hearing Impairments Including Deafness"
616068330,"Veer Bahadur Singh Purvanchal University, Jaunpur","2014-01-01","2017-01-31","Bachelor of Business Administration - BBA","Human Resources Management and Services"
2018475516,"Binghamton University","2020-01-01","2022-01-31","Bachelor's degree","Environmental Studies"
122735403,"ITQ",,,,
141958341,"FGV","2005-01-01","2006-01-01","MBA","Project Management"
388142285,"St. Aloysius R. C School, Roby","1963-01-01","1973-01-31","Infants, Junior and Secondary","Pupil"
449799160,"Florida Atlantic University","2000-01-01","2001-01-31","BS","Communications"
533084375,"Inge Rock Academy","2021-01-01","2023-01-01","Bachelor's degree","Physical Education Teaching and Coaching"
137289655,"etec Fernando prestes",,,"projetos mecânicos","Tecnologia em Mecânica Industrial"
557514437,"Penn State University","2016-01-01","2020-01-31","Economics",
431429580,"Colégio Luso Francês",,,,
985986156,"Lycée Charles de Gaulle Compiegne","2019-01-01","2021-01-01","Baccalauréat général","Économie, Littérature"
103087212,"MKET, Harihar","1994-01-01","2001-01-01","Primary",
608033720,"Moanalua High School","2014-01-01","2018-01-31",,
167869962,"Governor Sterling Senior High School","1996-01-01","1997-01-01",,
5776072,"Manonmaniam Sundaranar University","2000-01-01","2004-01-01","BE","Computer Science"
479184216,"The University of Kansas",,,"Bachelor of Arts (B.A.)","English Language and Literature/Letters"
423150182,"Stephen F. Austin State University","1979-01-01","1985-01-01","B.S., M.S.","Mathematics"
77028091,"Delhi University","2000-01-01","2003-01-01","M.I.T","Computer Science and Telecommunications"
415402663,"Saddleback College","2013-01-01","2014-01-31","Associate’s Degree","Registered Nurse"
170452190,"Université de Montréal","2023-01-01",,"Doctorat","Recherche opérationnelle"
170897472,"Bangalore University",,,"Master of Business Administration - MBA","HR"
1052354641,"Technische Universität München","2013-01-01","2016-01-01","Master of Science (M.Sc.)","Elektrotechnik und Informationstechnik"
441372175,"University of Missouri-Columbia","2014-01-01","2018-01-31","Bachelor of Journalism","Journalism- print and digital news editing"
471331906,"Point Loma Nazarene University","2008-01-01","2012-01-01","Bachelor of Arts (BA)","Business Administration & Accounting Double Major"
112744310,"South West TAFE","2011-01-01","2011-01-01","Certificate III Children's Services","Education"
36121718,"Kean University",,,"Criminal Justice and Psychology",
972115809,"Groupe Ecole supérieure de Commerce et de Management","2012-01-01","2015-01-01","Bachelor of Management","Business, Management, Marketing, and Related Support Services"
195295342,"Mount Carmel College","2006-01-01","2010-01-31","Bachelor of Science (B.S.)","Registered Nursing/Registered Nurse"
446387582,"Birla Institute of Technology and Science","2007-01-01","2011-01-01","Bachelor of Engineering (BE) Hons.","Mechanical Engineering"
416796095,"Zhejiang University","1987-01-01","1989-01-31","M.S.","Chemical Engineering"
289043088,"University of Southern California",,,"Annenberg School for Communication and Journalism",
576797124,"Southern Utah University","2008-01-01","2013-01-31","Bachelor of Science - BS","Computer Science"
845114051,"Texas A&M University","2008-01-01","2012-01-31","B.B.A.","Finance"
508231907,"University of Minnesota-Twin Cities","2009-01-01","2011-01-31","Psychology",
838043282,"La Salle University","2011-01-01","2015-01-01","Economics/Finance",
584795510,"Lebanese International University","2011-01-01","2014-01-01","Bachelor of Business Administration - BBA","Business Administration and Management, General"
500125790,"Georgia Tech",,,,
566868738,"Atelier Musical Enny Parejo","2018-01-01",,"Curso de música","Musicalização para Bebês"
372311968,"Bombay Institute of Technology","1995-01-01","1998-01-01","Diploma","Computer Technology"
441972904,"Aimé Césaire","2015-01-01","2018-01-01","Baccalauréat mention très bien","Sciences de l'ingénieur"
519132752,"Monash University Malaysia","2007-01-01","2010-01-01","Bachelor's degree","Biotechnology"
23322022,"Zhejiang University","2013-01-01","2017-01-31","Bachelor of Engineering - BE","Environmental Engineering"
842916968,"University of Wisconsin-Milwaukee","2005-01-01","2008-01-31","Bachelor of Science (BS)","Clinical Laboratory Science- Radiology Technologist"
124726758,"Ashford University","2018-01-01","2020-01-31",,
2001796444,"Oregon City Senior High School","2010-01-01","2014-01-01","High School Diploma","General Studies"
192761225,"South Dakota State University","2010-01-01","2015-01-31","B.S. Construction Management","Construction Management"
14701422,"Auburn University Harbert College of Business","2020-01-01","2024-01-31","Bachelor of Science in Business Administration","Finance"
393371889,"st xaviers collage","2011-01-01","2014-01-01",,
485953532,"Coventry University","2015-01-01","2019-01-01","Bachelor's degree","Motorsport Engineering"
377839990,"University of North Carolina at Charlotte","2018-01-01","2021-01-01","Bachelor of Science - BS","Computer Science"
2017121307,"Franklin High School",,,,
43206087,"Bosch Telecom","1998-01-01","2001-01-01","Fachinformatiker Systemintegration",
359789338,"University of Mary  Washington","2019-01-01","2023-01-31","Bachelor of Science - BS","Counseling Psychology"
565594617,"Portland Community College","2016-01-01","2018-01-31",,
327043560,"Universidade Luterana do Brasil","1992-01-01","2006-01-01","Bacharelado em Engenharia","Engenharia Civil"
557628057,"Rutgers University - Newark","2016-01-01",,"Emergency medicine",
670245336,"Post Bachelor Organisatiepsychologie","2006-01-01","2006-01-01","Psychologie",
341651932,"AMA( American Management Association), Managerial Effectiveness Training",,,,
341651932,"Business Analysis Certificate, University of Toronto",,,,
380268833,"Glasgow Caledonian University, Scotland, UK","2010-01-01","2011-01-01","Masters of Research in Life Sciences","biological and biomedical sciences"
